url,title,type,layout,rent_area,rent_price,distance,dist,bc,location,lng,lat,aver_price
https://xa.lianjia.com/zufang/XA1613469748933165056.html,合租·振兴嘉苑 4居室 南卧,合租,4室1厅2,23,1000,None,碑林,南稍门,西安市碑林区振兴嘉苑,108.948131,34.253909,43.47826087
https://xa.lianjia.com/zufang/XA1613478519759699968.html,合租·中贸广场 3居室 北卧,合租,3室1厅1,28,1100,602m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,39.28571429
https://xa.lianjia.com/zufang/XA1583396615975075840.html,合租·学府首座南沙社区 4居室 西卧,合租,4室1厅2,18,700,779m,碑林,城东,西安市碑林区学府首座南沙社区,108.99944,34.250486,38.88888889
https://xa.lianjia.com/zufang/XA1614840549892685824.html,整租·兰蒂斯城1期 1室1厅 北,整租,1室1厅1,52,1900,474m,碑林,城东,西安市碑林区兰蒂斯城1期,108.995852,34.250943,36.53846154
https://xa.lianjia.com/zufang/XA1614853022611931136.html,整租·中贸广场 3室2厅 东南,整租,3室2厅2,132,5400,217m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,40.90909091
https://xa.lianjia.com/zufang/XA1614900049572003840.html,整租·大话南门 1室0厅 北,整租,1室0厅1,40,2200,915m,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,55
https://xa.lianjia.com/zufang/XA1614923630624374784.html,整租·西窑坊小区 3室1厅 南/北,整租,3室1厅1,80,1400,419m,碑林,城东,西安市碑林区西窑坊小区,108.997319,34.272159,17.5
https://xa.lianjia.com/zufang/XA1614916817711529984.html,整租·长安大街3号 2室2厅 东/北,整租,2室2厅1,100,3800,259m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,38
https://xa.lianjia.com/zufang/XA1575717443676930048.html,合租·际华西苑 4居室 南卧,合租,4室0厅2,20,750,1186m,碑林,黄雁村,西安市碑林区际华西苑,108.935448,34.238953,37.5
https://xa.lianjia.com/zufang/XA1613478519721951232.html,合租·中贸广场 3居室 东卧,合租,3室1厅1,26,888,602m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,34.15384615
https://xa.lianjia.com/zufang/XA1614862594571501568.html,整租·水文巷88号 3室2厅 西南,整租,3室2厅1,101,3500,570m,碑林,黄雁村,西安市碑林区水文巷88号,108.935321,34.243576,34.65346535
https://xa.lianjia.com/zufang/XA1613116376023564288.html,合租·和平花园 4居室 南卧,合租,4室1厅1,30,1000,None,碑林,南稍门,西安市碑林区和平花园,108.959664,34.246954,33.33333333
https://xa.lianjia.com/zufang/XA1614864121419792384.html,整租·朱雀花园 3室2厅 南/北,整租,3室2厅2,150,5000,None,碑林,黄雁村,西安市碑林区朱雀花园,108.943651,34.237378,33.33333333
https://xa.lianjia.com/zufang/XA1614920416516636672.html,整租·大话南门 2室2厅 南/西,整租,2室2厅1,97,3000,915m,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,30.92783505
https://xa.lianjia.com/zufang/XA1613469748694089728.html,合租·振兴嘉苑 4居室 南卧,合租,4室1厅2,26,1100,None,碑林,南稍门,西安市碑林区振兴嘉苑,108.948131,34.253909,42.30769231
https://xa.lianjia.com/zufang/XA1614492239965192192.html,合租·长安大街3号 4居室 南卧,合租,4室1厅2,23,760,None,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,33.04347826
https://xa.lianjia.com/zufang/XA1614939963382562816.html,整租·翡翠明珠 2室1厅 西南,整租,2室1厅1,63,2600,375m,碑林,南稍门,西安市碑林区翡翠明珠,108.95447,34.243805,41.26984127
https://xa.lianjia.com/zufang/XA1614937746353160192.html,整租·南门国际 1室0厅 北,整租,1室0厅1,41.13,1700,None,碑林,南稍门,西安市碑林区南门国际,108.954961,34.251846,41.33236081
https://xa.lianjia.com/zufang/XA1619164775411875840.html,合租·盛龙广场太白苑 4居室 南卧,合租,4室1厅1,30,650,1150m,碑林,黄雁村,西安市碑林区盛龙广场太白苑,108.931456,34.239619,21.66666667
https://xa.lianjia.com/zufang/XA1614908344558944256.html,整租·大话南门 2室1厅 西南,整租,2室1厅1,111,3400,915m,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,30.63063063
https://xa.lianjia.com/zufang/XA1614914715249541120.html,整租·世贸大厦 1室1厅 北,整租,1室1厅1,70.26,2000,None,碑林,城东,西安市碑林区世贸大厦,108.981724,34.264419,28.46569883
https://xa.lianjia.com/zufang/XA1614961088019824640.html,整租·中贸广场 2室1厅 西,整租,2室1厅1,61,3000,217m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,49.18032787
https://xa.lianjia.com/zufang/XA1614961326453424128.html,整租·友谊东路永宁小区 2室1厅 南,整租,2室1厅1,77,2000,None,碑林,南稍门,西安市碑林区友谊东路永宁小区,108.957209,34.24404,25.97402597
https://xa.lianjia.com/zufang/XA1580781482908057600.html,合租·大话南门 5居室 南卧,合租,5室1厅2,26,520,None,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,20
https://xa.lianjia.com/zufang/XA1615217774236270592.html,整租·体育教育公寓 2室2厅 北,整租,2室2厅1,73.79,2650,None,碑林,南稍门,西安市碑林区体育教育公寓,108.948314,34.236751,35.9127253
https://xa.lianjia.com/zufang/XA1615216290442510336.html,整租·伊顿公馆东区 1室1厅 西,整租,1室1厅1,50,2000,364m,碑林,城西,西安市碑林区伊顿公馆东区,108.928463,34.245644,40
https://xa.lianjia.com/zufang/XA1615222939710390272.html,整租·哈佛印象 2室2厅 南/北,整租,2室2厅1,108,3700,386m,碑林,李家村,西安市碑林区哈佛印象,108.977903,34.244929,34.25925926
https://xa.lianjia.com/zufang/XA1615227532930449408.html,整租·乐居都会 2室2厅 南/北,整租,2室2厅2,170,5000,None,碑林,城东,西安市碑林区乐居都会,116.512569,39.959557,29.41176471
https://xa.lianjia.com/zufang/XA1615278992066084864.html,整租·荣城 2室1厅 南,整租,2室1厅1,90,3600,775m,碑林,南稍门,西安市碑林区荣城,108.957725,34.241127,40
https://xa.lianjia.com/zufang/XA1618231858024153088.html,合租·新兴名园 4居室 南卧,合租,4室1厅2,23,800,335m,碑林,城东,西安市碑林区新兴名园,108.992518,34.24693,34.7826087
https://xa.lianjia.com/zufang/XA1580802377840066560.html,整租·西彩新苑 3室1厅 南/北,整租,3室1厅1,73,2500,654m,碑林,城东,西安市碑林区西彩新苑,108.988628,34.24611,34.24657534
https://xa.lianjia.com/zufang/XA1618501815781818368.html,合租·伊顿公馆东区 4居室 南卧,合租,4室1厅2,21,700,411m,碑林,城西,西安市碑林区伊顿公馆东区,108.928463,34.245644,33.33333333
https://xa.lianjia.com/zufang/XA1618545572845715456.html,合租·长安大街3号 4居室 南卧,合租,4室1厅2,25,688,None,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,27.52
https://xa.lianjia.com/zufang/XA1580803968030736384.html,整租·银邦大厦 2室1厅 南/西,整租,2室1厅1,86.95,2300,345m,碑林,城东,西安市碑林区银邦大厦,108.946974,34.263047,26.4519839
https://xa.lianjia.com/zufang/XA1618462354071093248.html,合租·新旅城 5居室 南卧,合租,5室1厅1,22,600,None,碑林,李家村,西安市碑林区新旅城,108.965556,34.242714,27.27272727
https://xa.lianjia.com/zufang/XA1618465024248905728.html,合租·新旅城上东 5居室 南卧,合租,5室0厅1,22,700,None,碑林,李家村,西安市碑林区新旅城上东,108.973419,34.239018,31.81818182
https://xa.lianjia.com/zufang/XA1581124818713968640.html,整租·宏信国际花园 1室0厅 南,整租,1室0厅1,56,2200,321m,碑林,南稍门,西安市碑林区宏信国际花园,108.9572,34.256363,39.28571429
https://xa.lianjia.com/zufang/XA1618471173799018496.html,合租·兰蒂斯城3期 5居室 南卧,合租,5室0厅1,22,600,610m,碑林,城东,西安市碑林区兰蒂斯城3期,108.998026,34.252037,27.27272727
https://xa.lianjia.com/zufang/XA1618472926913232896.html,合租·中贸广场 5居室 南卧,合租,5室0厅1,21,699,None,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,33.28571429
https://xa.lianjia.com/zufang/XA1581124622173077504.html,整租·兰蒂斯城3期 1室1厅 北,整租,1室1厅1,52,2300,427m,碑林,城东,西安市碑林区兰蒂斯城3期,108.998026,34.252037,44.23076923
https://xa.lianjia.com/zufang/XA1580923678470701056.html,整租·冠生家园 3室2厅 南/北,整租,3室2厅1,126,2700,None,碑林,城东,西安市碑林区冠生家园,108.988688,34.26926,21.42857143
https://xa.lianjia.com/zufang/XA1618473983072534528.html,合租·泰华世纪新城Ⅱ 3居室 南卧,合租,3室1厅1,18,600,79m,碑林,李家村,西安市碑林区泰华世纪新城Ⅱ,108.961415,34.248239,33.33333333
https://xa.lianjia.com/zufang/XA1618497094513852416.html,合租·新文巷11号院 3居室 南卧,合租,3室1厅1,24,599,None,碑林,南稍门,西安市碑林区新文巷11号院,108.956627,34.240029,24.95833333
https://xa.lianjia.com/zufang/XA1581132870548717568.html,整租·常春藤花园 1室0厅 南,整租,1室0厅0,20,600,1002m,碑林,城东,西安市碑林区常春藤花园,108.996411,34.253655,30
https://xa.lianjia.com/zufang/XA1616025487258157056.html,合租·长安大街3号 3居室 南卧,合租,3室0厅1,18,850,None,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,47.22222222
https://xa.lianjia.com/zufang/XA1616723088991322112.html,合租·城市之光西区 3居室 南卧,合租,3室1厅1,20,699,461m,碑林,黄雁村,西安市碑林区城市之光西区,108.934058,34.249288,34.95
https://xa.lianjia.com/zufang/XA1582660164039737344.html,整租·骊马豪城 1室0厅 西,整租,1室0厅1,55,3800,769m,碑林,南稍门,西安市碑林区骊马豪城,108.956278,34.242744,69.09090909
https://xa.lianjia.com/zufang/XA1617004155459600384.html,整租·长安大街3号 1室1厅 南/北,整租,1室1厅1,55,2199,None,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,39.98181818
https://xa.lianjia.com/zufang/XA1617362646363799552.html,合租·翡翠明珠 4居室 南卧,合租,4室0厅2,18,700,None,碑林,南稍门,西安市碑林区翡翠明珠,108.95447,34.243805,38.88888889
https://xa.lianjia.com/zufang/XA1582971883337285632.html,整租·中贸广场 1室1厅 南/北,整租,1室1厅1,41,2000,217m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,48.7804878
https://xa.lianjia.com/zufang/XA1617727791225110528.html,合租·中贸广场 3居室 南卧,合租,3室1厅1,21,700,None,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,33.33333333
https://xa.lianjia.com/zufang/XA1618212897584840704.html,合租·景润花园 3居室 南卧,合租,3室2厅2,25,800,619m,碑林,李家村,西安市碑林区景润花园,108.972734,34.250372,32
https://xa.lianjia.com/zufang/XA1583047115259510784.html,整租·长安大街3号 1室0厅 东,整租,1室0厅1,40,2350,259m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,58.75
https://xa.lianjia.com/zufang/XA1583037490111971328.html,整租·新文盛苑 4室2厅 南/北,整租,4室2厅2,190,5500,917m,碑林,李家村,西安市碑林区新文盛苑,108.976563,34.254483,28.94736842
https://xa.lianjia.com/zufang/XA1582241561503072256.html,整租·兰蒂斯城1期 2室1厅 南,整租,2室1厅1,84,2550,474m,碑林,城东,西安市碑林区兰蒂斯城1期,108.995852,34.250943,30.35714286
https://xa.lianjia.com/zufang/XA1572153297328930816.html,整租·恒佳格调 2室1厅 东北,整租,2室1厅1,90.82,2200,None,碑林,南稍门,西安市碑林区恒佳格调,108.955467,34.2452,24.22373926
https://xa.lianjia.com/zufang/XA1572194525852467200.html,整租·绿地乐和城 1室0厅 南/北,整租,1室0厅1,45,1800,659m,碑林,李家村,西安市碑林区绿地乐和城,108.974294,34.238132,40
https://xa.lianjia.com/zufang/XA1570420659564052480.html,整租·荣城 3室2厅 南/北,整租,3室2厅2,120,4000,775m,碑林,南稍门,西安市碑林区荣城,108.957725,34.241127,33.33333333
https://xa.lianjia.com/zufang/XA1570738241168998400.html,整租·南郊铁路局家属院 2室2厅 西北,整租,2室2厅1,89,3200,167m,碑林,城东,西安市碑林区南郊铁路局家属院,108.985707,34.241235,35.95505618
https://xa.lianjia.com/zufang/XA1606935309679853568.html,整租·李家村万达广场 1室0厅 北,整租,1室0厅1,50,2000,401m,碑林,李家村,西安市碑林区李家村万达广场,108.968448,34.249853,40
https://xa.lianjia.com/zufang/XA1606953600171376640.html,整租·学府首座 1室1厅 西,整租,1室1厅1,55,2200,494m,碑林,城东,西安市碑林区学府首座,108.996695,34.249715,40
https://xa.lianjia.com/zufang/XA1606971249643225088.html,整租·盛龙广场太白苑 2室1厅 东,整租,2室1厅1,82,2100,1149m,碑林,黄雁村,西安市碑林区盛龙广场太白苑,108.931456,34.239619,25.6097561
https://xa.lianjia.com/zufang/XA1606986324529643520.html,整租·翔园新居 4室2厅 东/西,整租,4室2厅3,217,6500,994m,碑林,黄雁村,西安市碑林区翔园新居,108.942121,34.254966,29.95391705
https://xa.lianjia.com/zufang/XA1607208459147673600.html,整租·恒佳尊者汇 1室0厅 西,整租,1室0厅1,46,2000,182m,碑林,南稍门,西安市碑林区恒佳尊者汇,108.953655,34.239831,43.47826087
https://xa.lianjia.com/zufang/XA1607627226482737152.html,整租·南郊铁路局家属院 2室2厅 南/北,整租,2室2厅1,80,2800,167m,碑林,城东,西安市碑林区南郊铁路局家属院,108.985707,34.241235,35
https://xa.lianjia.com/zufang/XA1570254014392565760.html,合租·中贸广场 3居室 南卧,合租,3室1厅1,23,800,582m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,34.7826087
https://xa.lianjia.com/zufang/XA1607215873469186048.html,整租·宏信国际花园 2室2厅 南,整租,2室2厅2,108,4200,321m,碑林,南稍门,西安市碑林区宏信国际花园,108.9572,34.256363,38.88888889
https://xa.lianjia.com/zufang/XA1607243003171176448.html,合租·伊顿公馆西区 4居室 南卧,合租,4室1厅2,18,699,793m,碑林,城西,西安市碑林区伊顿公馆西区,108.924327,34.244383,38.83333333
https://xa.lianjia.com/zufang/XA1607205143982374912.html,整租·宏信国际花园 1室1厅 南,整租,1室1厅1,54,2300,321m,碑林,南稍门,西安市碑林区宏信国际花园,108.9572,34.256363,42.59259259
https://xa.lianjia.com/zufang/XA1607226650867531776.html,整租·中贸广场 2室1厅 北,整租,2室1厅1,65,3500,217m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,53.84615385
https://xa.lianjia.com/zufang/XA1607220571576205312.html,整租·工勘院家属院 2室1厅 南,整租,2室1厅1,64,1700,696m,碑林,黄雁村,西安市碑林区工勘院家属院,108.946974,34.263047,26.5625
https://xa.lianjia.com/zufang/XA1610494538944610304.html,合租·飞天花园小区 4居室 南卧,合租,4室1厅1,45,800,None,碑林,黄雁村,西安市碑林区飞天花园小区,108.933851,34.238956,17.77777778
https://xa.lianjia.com/zufang/XA1607219346990432256.html,整租·长安大街3号 1室0厅 西,整租,1室0厅1,45,2400,259m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,53.33333333
https://xa.lianjia.com/zufang/XA1610843521244200960.html,合租·景润花园 4居室 南卧,合租,4室1厅1,30,750,619m,碑林,李家村,西安市碑林区景润花园,108.972734,34.250372,25
https://xa.lianjia.com/zufang/XA1607220666820460544.html,整租·城市浩星 2室2厅 北,整租,2室2厅1,120,3000,None,碑林,李家村,西安市碑林区城市浩星,108.975054,34.256907,25
https://xa.lianjia.com/zufang/XA1607229088341164032.html,整租·东木头市家属院 3室2厅 南,整租,3室2厅1,120,2000,840m,碑林,城内,西安市碑林区东木头市家属院,108.955622,34.261843,16.66666667
https://xa.lianjia.com/zufang/XA1607266676712144896.html,整租·东泰城市之光北区 2室2厅 东,整租,2室2厅1,85,3400,622m,碑林,黄雁村,西安市碑林区东泰城市之光北区,108.934809,34.250256,40
https://xa.lianjia.com/zufang/XA1611212536491802624.html,合租·华豪丽晶 4居室 南卧,合租,4室1厅2,19,800,44m,碑林,黄雁村,西安市碑林区华豪丽晶,108.940908,34.246369,42.10526316
https://xa.lianjia.com/zufang/XA1607265566588928000.html,整租·德福巷 2室2厅 西南,整租,2室2厅1,61,2800,699m,碑林,城内,西安市碑林区德福巷,108.950368,34.260156,45.90163934
https://xa.lianjia.com/zufang/XA1607320550428901376.html,整租·教会小区 3室2厅 南/西/北,整租,3室2厅1,110,1300,None,碑林,城东,西安市碑林区教会小区,108.98917,34.267874,11.81818182
https://xa.lianjia.com/zufang/XA1611940040185741312.html,合租·飞天花园小区 4居室 南卧,合租,4室2厅2,19,650,None,碑林,黄雁村,西安市碑林区飞天花园小区,108.933851,34.238956,34.21052632
https://xa.lianjia.com/zufang/XA1607338625475805184.html,整租·金泰丰大厦 1室0厅 北,整租,1室0厅1,136.78,6000,None,碑林,城内,西安市碑林区金泰丰大厦,108.945997,34.265057,43.86606229
https://xa.lianjia.com/zufang/XA1607950966689103872.html,整租·长安大街3号 2室1厅 南,整租,2室1厅1,70,3000,259m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,42.85714286
https://xa.lianjia.com/zufang/XA1608357947409170432.html,整租·金泰丰大厦 5室1厅 东北,整租,5室1厅1,272.86,13000,None,碑林,城内,西安市碑林区金泰丰大厦,108.945997,34.265057,47.64348017
https://xa.lianjia.com/zufang/XA1608380705320992768.html,整租·粉巷一号 1室1厅 西,整租,1室1厅1,55,2500,1165m,碑林,城内,西安市碑林区粉巷一号,108.945915,34.26194,45.45454545
https://xa.lianjia.com/zufang/XA1608379272475443200.html,整租·粉巷一号 1室1厅 西,整租,1室1厅1,60,2600,1165m,碑林,城内,西安市碑林区粉巷一号,108.945915,34.26194,43.33333333
https://xa.lianjia.com/zufang/XA1608057023667109888.html,整租·交大三村 2室1厅 南/北,整租,2室1厅1,62,2100,133m,碑林,城东,西安市碑林区交大三村,109.001595,34.252409,33.87096774
https://xa.lianjia.com/zufang/XA1617729030348341248.html,合租·新旅城 3居室 南卧,合租,3室1厅1,21,700,813m,碑林,李家村,西安市碑林区新旅城,108.965556,34.242714,33.33333333
https://xa.lianjia.com/zufang/XA1610191605946384384.html,整租·宏信国际花园 1室0厅 北,整租,1室0厅1,50,2000,321m,碑林,南稍门,西安市碑林区宏信国际花园,108.9572,34.256363,40
https://xa.lianjia.com/zufang/XA1611634819979018240.html,整租·大洋时代国际 1室2厅 南,整租,1室2厅1,85,2500,1085m,碑林,城西,西安市碑林区大洋时代国际,108.92673,34.241555,29.41176471
https://xa.lianjia.com/zufang/XA1574587451131822080.html,整租·恒佳尊者汇 1室0厅 东南,整租,1室0厅1,53.24,2600,182m,碑林,南稍门,西安市碑林区恒佳尊者汇,108.953655,34.239831,48.83546206
https://xa.lianjia.com/zufang/XA1611642571568709632.html,整租·学府首座南沙社区 2室1厅 西,整租,2室1厅1,85,2200,391m,碑林,城东,西安市碑林区学府首座南沙社区,108.99944,34.250486,25.88235294
https://xa.lianjia.com/zufang/XA1611644148731871232.html,整租·中行振兴路小区 2室1厅 南,整租,2室1厅1,80,2100,739m,碑林,南稍门,西安市碑林区中行振兴路小区,108.951589,34.255175,26.25
https://xa.lianjia.com/zufang/XA2895681910779428864.html,合租·学府首座南沙社区 4居室 南卧,合租,4室1厅1,18,650,870m,碑林,城东,西安市碑林区学府首座南沙社区,108.99944,34.250486,36.11111111
https://xa.lianjia.com/zufang/XA1611646236597682176.html,整租·中贸广场 2室1厅 东,整租,2室1厅1,85,3500,217m,碑林,南稍门,西安市碑林区中贸广场,108.952082,34.248943,41.17647059
https://xa.lianjia.com/zufang/XA1604031949523910656.html,合租·仁厚庄园 4居室 东卧,合租,4室1厅1,20,900,769m,碑林,城东,西安市碑林区仁厚庄园,108.999637,34.263455,45
https://xa.lianjia.com/zufang/XA1604046341397282816.html,整租·长安大街3号 3室1厅 西北,整租,3室1厅1,69,3200,None,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,46.37681159
https://xa.lianjia.com/zufang/XA1612026482647891968.html,整租·海星未来城 1室0厅 南/西南,整租,1室0厅1,43,2000,712m,碑林,城西,西安市碑林区海星未来城,108.928102,34.241314,46.51162791
https://xa.lianjia.com/zufang/XA1610907367963099136.html,整租·大话南门 1室0厅 南,整租,1室0厅1,50,1999,None,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,39.98
https://xa.lianjia.com/zufang/XA1611942066546278400.html,整租·丰润国际公寓 1室0厅 西,整租,1室0厅1,55,1900,604m,碑林,城西,西安市碑林区丰润国际公寓,108.929528,34.242448,34.54545455
https://xa.lianjia.com/zufang/XA1614934237155164160.html,整租·际华东苑 2室1厅 南,整租,2室1厅1,85,2500,930m,碑林,南稍门,西安市碑林区际华东苑,108.956402,34.241384,29.41176471
https://xa.lianjia.com/zufang/XA1611315731700383744.html,整租·大话南门 2室1厅 南/北,整租,2室1厅1,90,3099,None,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,34.43333333
https://xa.lianjia.com/zufang/XA1610482381767049216.html,合租·学府首座南沙社区 5居室 南卧,合租,5室1厅1,35,800,822m,碑林,城东,西安市碑林区学府首座南沙社区,108.99944,34.250486,22.85714286
https://xa.lianjia.com/zufang/XA1615196534901571584.html,整租·云峰大厦 1室1厅 北,整租,1室1厅1,43,1500,351m,碑林,城东,西安市碑林区云峰大厦,108.99211,34.245123,34.88372093
https://xa.lianjia.com/zufang/XA2424353590907764736.html,合租·乐居场小区A3区 5居室 南卧,合租,5室1厅2,18,600,899m,碑林,城东,西安市碑林区乐居场小区A3区,108.983266,34.253195,33.33333333
https://xa.lianjia.com/zufang/XA2424358362297933824.html,合租·乐居场小区A3区 5居室 南卧,合租,5室1厅2,15,501,899m,碑林,城东,西安市碑林区乐居场小区A3区,108.983266,34.253195,33.4
https://xa.lianjia.com/zufang/XA1615338330071760896.html,整租·医药公司家属院 2室1厅 东/南,整租,2室1厅1,80,2600,None,碑林,城内,西安市碑林区医药公司家属院,116.316258,39.688423,32.5
https://xa.lianjia.com/zufang/XA1615608803338747904.html,整租·常春藤花园 1室0厅 南,整租,1室0厅0,20,600,1002m,碑林,城东,西安市碑林区常春藤花园,108.996411,34.253655,30
https://xa.lianjia.com/zufang/XA2424360018250825728.html,合租·乐居场小区A3区 5居室 南卧,合租,5室1厅1,18,600,899m,碑林,城东,西安市碑林区乐居场小区A3区,108.983266,34.253195,33.33333333
https://xa.lianjia.com/zufang/XA2477365114328580096.html,整租·兰蒂斯城1期 2室1厅 南/北,整租,2室1厅1,77.93,2600,474m,碑林,城东,西安市碑林区兰蒂斯城1期,108.995852,34.250943,33.36327473
https://xa.lianjia.com/zufang/XA1615577199421685760.html,整租·新旅城 1室0厅 北,整租,1室0厅1,46.95,2100,715m,碑林,李家村,西安市碑林区新旅城,108.965556,34.242714,44.7284345
https://xa.lianjia.com/zufang/XA2662232480773308416.html,合租·西关新苑 3居室 南卧,合租,3室1厅1,18,880,None,碑林,城西,西安市碑林区西关新苑,108.921719,34.256247,48.88888889
https://xa.lianjia.com/zufang/XA1615644727376347136.html,整租·大话南门 1室1厅 东,整租,1室1厅1,50,2700,915m,碑林,南稍门,西安市碑林区大话南门,108.954973,34.246207,54
https://xa.lianjia.com/zufang/XA1613411104715702272.html,整租·嘉怡豪庭 2室1厅 南/北,整租,2室1厅1,90,3299,None,碑林,南稍门,西安市碑林区嘉怡豪庭,108.954704,34.240662,36.65555556
https://xa.lianjia.com/zufang/XA1615618194720948224.html,整租·长安大街3号 2室1厅 北,整租,2室1厅1,96,3300,259m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,34.375
https://xa.lianjia.com/zufang/XA1615621478026313728.html,整租·李家村万达广场 1室0厅 东,整租,1室0厅1,50,2500,401m,碑林,李家村,西安市碑林区李家村万达广场,108.968448,34.249853,50
https://xa.lianjia.com/zufang/XA1615621469620928512.html,整租·长安大街3号 1室1厅 南,整租,1室1厅1,50,2200,259m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,44
https://xa.lianjia.com/zufang/XA1615673462695657472.html,整租·兰蒂斯城1期 1室0厅 北,整租,1室0厅1,37,1800,474m,碑林,城东,西安市碑林区兰蒂斯城1期,108.995852,34.250943,48.64864865
https://xa.lianjia.com/zufang/XA1617832031675219968.html,整租·乐居场小区A3区 2室1厅 南,整租,2室1厅1,81,2200,623m,碑林,城东,西安市碑林区乐居场小区A3区,108.983266,34.253195,27.16049383
https://xa.lianjia.com/zufang/XA1617839227712569344.html,整租·伊顿公馆西区 3室1厅 南/西南/北,整租,3室1厅1,122,7000,576m,碑林,城西,西安市碑林区伊顿公馆西区,108.924327,34.244383,57.37704918
https://xa.lianjia.com/zufang/XA1617726691457630208.html,整租·三五三八社区 2室2厅 南/北,整租,2室2厅1,130,3000,864m,碑林,南稍门,西安市碑林区三五三八社区,108.957959,34.239089,23.07692308
https://xa.lianjia.com/zufang/XA1617721805651312640.html,整租·东关正街邮政局家属院 2室1厅 南/北,整租,2室1厅1,53,1300,None,碑林,城东,西安市碑林区东关正街邮政局家属院,108.980705,34.262702,24.52830189
https://xa.lianjia.com/zufang/XA1617743715923656704.html,整租·兰蒂斯城1期 2室1厅 南/北,整租,2室1厅1,80,2800,474m,碑林,城东,西安市碑林区兰蒂斯城1期,108.995852,34.250943,35
https://xa.lianjia.com/zufang/XA1617791495362838528.html,整租·尊域·嘉 1室0厅 南,整租,1室0厅1,60,2800,244m,碑林,城西,西安市碑林区尊域·嘉,108.929559,34.243492,46.66666667
https://xa.lianjia.com/zufang/XA1617783722445111296.html,整租·西雅图翡翠城 3室2厅 南/北,整租,3室2厅2,121,3200,None,碑林,城西,西安市碑林区西雅图翡翠城,116.376826,40.0083,26.44628099
https://xa.lianjia.com/zufang/XA1617833606145638400.html,整租·芦荡巷小区 3室1厅 南/北,整租,3室1厅1,67,2400,1113m,碑林,城内,西安市碑林区芦荡巷小区,108.945858,34.259127,35.82089552
https://xa.lianjia.com/zufang/XA1617435128298995712.html,整租·振兴嘉苑 2室1厅 南,整租,2室1厅1,80,2899,None,碑林,南稍门,西安市碑林区振兴嘉苑,108.948131,34.253909,36.2375
https://xa.lianjia.com/zufang/XA1618844641031880704.html,整租·长安大街3号 2室1厅 南/北,整租,2室1厅1,90,3300,583m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,36.66666667
https://xa.lianjia.com/zufang/XA1615562046584127488.html,整租·长安大街3号 1室0厅 南,整租,1室0厅1,45,2099,1102m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,46.64444444
https://xa.lianjia.com/zufang/XA1617864819115819008.html,整租·景寓学府西区 2室1厅 南,整租,2室1厅1,85,2700,None,碑林,城西,西安市碑林区景寓学府西区,116.418179,39.941273,31.76470588
https://xa.lianjia.com/zufang/XA1617855561334784000.html,整租·摩登主场 3室1厅 东南,整租,3室1厅1,117,3800,938m,碑林,南稍门,西安市碑林区摩登主场,108.955377,34.244081,32.47863248
https://xa.lianjia.com/zufang/XA1607627648119341056.html,整租·华豪丽晶黄东社区 1室0厅 西南/西,整租,1室0厅1,45,1800,200m,碑林,黄雁村,西安市碑林区华豪丽晶黄东社区,108.939359,34.246878,40
https://xa.lianjia.com/zufang/XA1608368886774759424.html,合租·大华花园 5居室 南卧,合租,5室0厅2,25,1000,1026m,碑林,李家村,西安市碑林区大华花园,108.974243,34.253118,40
https://xa.lianjia.com/zufang/XA1612786155374247936.html,整租·华豪丽晶黄东社区 1室0厅 南,整租,1室0厅1,50,1700,200m,碑林,黄雁村,西安市碑林区华豪丽晶黄东社区,108.939359,34.246878,34
https://xa.lianjia.com/zufang/XA1614892287521718272.html,整租·长安大街3号 3室1厅 南/北,整租,3室1厅1,80,2600,583m,碑林,南稍门,西安市碑林区长安大街3号,108.95558,34.238625,32.5
